Store,forecast_mape,anomaly_rate,anomaly_count_90d,avg_sentiment,dominant_theme,health_score,tier,explanation
749,9.014067907060411,0.0,0,0.7420402566591898,Staff,85.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about staff."
750,12.543587670743738,0.0,0,0.4953541457653045,Staff,77.4,Performing Well,Forecasts are moderately reliable.
751,12.987727800106828,0.0,0,0.2454715520143509,Cleanliness,71.9,Performing Well,"Forecasts are moderately reliable, but negative feedback about cleanliness suggests an issue worth investigating."
752,8.28157530046825,0.0135135135135135,1,0.6533002853393555,Pricing,83.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
753,7.775950987773772,0.0135135135135135,1,0.3513509392738342,Stock Availability,77.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
754,8.618119960067448,0.0,0,0.354359495639801,Staff,78.5,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
755,7.180541944317211,0.0,0,0.5968813538551331,Stock Availability,84.8,Performing Well,Forecasts are reliable.
756,9.388780563174937,0.0135135135135135,1,0.302421823143959,Pricing,75.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
757,9.935252422566048,0.081081081081081,6,0.4987875819206238,Staff,70.3,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
758,9.140440738050886,0.054054054054054,4,0.6715275843938192,Cleanliness,77.8,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter."
759,8.910973083812628,0.0135135135135135,1,0.7448578327894211,Pricing,84.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
760,9.527025992301986,0.04,3,0.9431127667427064,Stock Availability,84.5,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
761,8.957819522184995,0.0133333333333333,1,0.5036964267492294,Cleanliness,79.5,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
762,10.607717267406894,0.0,0,0.0758179624875386,Staff,70.9,Performing Well,"Forecasts are moderately reliable, but negative feedback about staff suggests an issue worth investigating."
763,6.382328351039349,0.0133333333333333,1,0.802455723285675,Stock Availability,88.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
764,10.422636667803843,0.027027027027027,2,0.7986053973436356,Stock Availability,82.3,Performing Well,"Forecasts are moderately reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
765,7.682682381306829,0.0135135135135135,1,0.7978726625442505,Stock Availability,86.7,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
766,8.906246427010357,0.0,0,0.9958852529525756,Cleanliness,91.0,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
767,8.688117050340855,0.0133333333333333,1,0.658268928527832,Pricing,82.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
768,7.223043074127138,0.0133333333333333,1,0.5566791594028473,Stock Availability,82.3,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
769,8.778212085896827,0.0222222222222222,2,0.2575557380914688,Staff,73.7,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; negative feedback about staff suggests an issue worth investigating."
770,8.518290485030176,0.0135135135135135,1,0.3337844610214233,Stock Availability,76.5,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
771,6.813957950459305,0.0,0,0.6551424463589987,Stock Availability,86.3,Performing Well,Forecasts are reliable.
772,10.288675039681294,0.0933333333333333,7,0.4455763101577759,Staff,67.4,Monitor,"Forecasts are moderately reliable, but 7 anomalous sales days in the last quarter."
773,6.905276293191796,0.0,0,0.0052960515022277,Cleanliness,73.2,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
774,7.608435497834777,0.1333333333333333,10,0.4391647726297378,Pricing,65.2,Monitor,"Forecasts are reliable, but 10 anomalous sales days in the last quarter."
775,6.115134442365118,0.0,0,0.4453650116920471,Pricing,82.8,Performing Well,Forecasts are reliable.
776,11.24178285080715,0.0135135135135135,1,0.6533976594607035,Pricing,80.2,Performing Well,"Forecasts are moderately reliable, but 1 anomalous sales day(s) recently."
777,8.52999867464293,0.0,0,0.599432361125946,Pricing,83.5,Performing Well,Forecasts are reliable.
778,5.403894204829944,0.0,0,0.4001867175102234,Cleanliness,82.6,Performing Well,Forecasts are reliable.
779,10.850081226230447,0.0533333333333333,4,0.6383416533470154,Stock Availability,75.5,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter."
780,9.181177005041494,0.0533333333333333,4,0.7459793835878372,Stock Availability,79.3,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
781,9.027929733732057,0.0,0,0.6666527390480042,Staff,84.3,Performing Well,Forecasts are reliable.
782,12.060874825245287,0.0675675675675675,5,0.6889006197452545,Staff,73.6,Performing Well,"Forecasts are moderately reliable, but 5 anomalous sales days in the last quarter."
783,7.077895979402446,0.0933333333333333,7,0.7997022151947022,Staff,77.7,Performing Well,"Forecasts are reliable, but 7 anomalous sales days in the last quarter; reviews are positive, largely about staff."
784,9.319053240075942,0.0,0,0.7510923862457275,Cleanliness,85.7,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
785,9.48843067579001,0.0,0,0.9996472795804342,Cleanliness,90.5,Performing Well,"Forecasts are reliable, but reviews are positive, largely about cleanliness."
786,14.273572698694784,0.0533333333333333,4,0.3202029665311177,Pricing,65.7,Monitor,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter; negative feedback about pricing suggests an issue worth investigating."
787,7.128775974176817,0.0133333333333333,1,0.3336579004923503,Pricing,77.9,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about pricing suggests an issue worth investigating."
788,7.0483912340069805,0.0,0,0.2504197955131531,Pricing,78.0,Performing Well,"Forecasts are reliable, but negative feedback about pricing suggests an issue worth investigating."
789,13.632041934829685,0.054054054054054,4,0.6714433630307516,Staff,73.3,Performing Well,"Forecasts are moderately reliable, but 4 anomalous sales days in the last quarter."
790,7.352283763160751,0.0405405405405405,3,0.8062405288219452,Pricing,83.9,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; reviews are positive, largely about pricing."
791,8.777594109902395,0.027027027027027,2,0.7499891817569733,Cleanliness,83.0,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
792,6.144364102592907,0.0135135135135135,1,0.9895846098661424,Staff,92.0,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about staff."
793,8.665419944766645,0.0135135135135135,1,0.7459521591663361,Cleanliness,84.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
794,13.783257507201558,0.2666666666666666,20,0.5999976396560669,Staff,48.2,Monitor,"Forecasts are moderately reliable, but 20 anomalous sales days in the last quarter."
795,10.736399105495256,0.0,0,0.5999457120895386,Cleanliness,81.3,Performing Well,Forecasts are moderately reliable.
796,7.268783514398872,0.027027027027027,2,0.9934741854667664,Staff,89.4,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about staff."
797,9.47012815359155,0.0,0,0.4391108393669128,Stock Availability,79.3,Performing Well,Forecasts are reliable.
798,7.673577241322474,0.0533333333333333,4,0.4003441333770752,Cleanliness,73.9,Performing Well,"Forecasts are reliable, but 4 anomalous sales days in the last quarter."
799,7.592369578323556,0.0135135135135135,1,0.6714985569318136,Staff,84.2,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
800,8.191264980782064,0.0,0,0.6663377285003662,Staff,85.1,Performing Well,Forecasts are reliable.
801,9.89169751412476,0.08,6,0.6602985858917236,Staff,73.7,Performing Well,"Forecasts are reliable, but 6 anomalous sales days in the last quarter."
802,6.346315110484974,0.0,0,0.2541367560625076,Staff,78.7,Performing Well,"Forecasts are reliable, but negative feedback about staff suggests an issue worth investigating."
803,7.164524991735376,0.0,0,0.6890392750501633,Staff,86.6,Performing Well,Forecasts are reliable.
804,8.59925335250256,0.0,0,0.917944073677063,Pricing,89.8,Performing Well,"Forecasts are reliable, but reviews are positive, largely about pricing."
805,5.620793338989055,0.0,0,0.5006070286035538,Staff,84.4,Performing Well,Forecasts are reliable.
806,7.572134458403852,0.0,0,0.6471854448318481,Pricing,85.4,Performing Well,Forecasts are reliable.
807,6.829446098375429,0.0,0,0.6651848753293356,Pricing,86.5,Performing Well,Forecasts are reliable.
808,8.812395916442926,0.0133333333333333,1,0.7498989552259445,Cleanliness,84.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about cleanliness."
809,5.571860826309168,0.0,0,0.6442899703979492,Staff,87.3,Performing Well,Forecasts are reliable.
810,6.724639737740593,0.027027027027027,2,0.5997248530387879,Staff,82.0,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
811,9.37556438380722,0.0,0,0.599219000339508,Cleanliness,82.6,Performing Well,Forecasts are reliable.
812,8.021530151789156,0.0666666666666666,5,0.7412835955619812,Stock Availability,78.8,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about stock availability."
813,9.273198620813607,0.0675675675675675,5,0.7462452054023743,Cleanliness,77.5,Performing Well,"Forecasts are reliable, but 5 anomalous sales days in the last quarter; reviews are positive, largely about cleanliness."
814,8.321217722721828,0.0266666666666666,2,0.5000587701797485,Cleanliness,78.5,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently."
815,5.8291754880755065,0.0,0,0.5000835955142975,Stock Availability,84.2,Performing Well,Forecasts are reliable.
816,10.580805503406085,0.0,0,0.3633307963609695,Stock Availability,76.7,Performing Well,"Forecasts are moderately reliable, but negative feedback about stock availability suggests an issue worth investigating."
817,5.137097830037783,0.04,3,0.333463191986084,Cleanliness,76.7,Performing Well,"Forecasts are reliable, but 3 anomalous sales days in the last quarter; negative feedback about cleanliness suggests an issue worth investigating."
818,7.917682416951652,0.0135135135135135,1,0.2482820749282837,Stock Availability,75.4,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; negative feedback about stock availability suggests an issue worth investigating."
819,8.245657248341344,0.0133333333333333,1,0.5963991403579711,Staff,82.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently."
820,6.54395008375477,0.0,0,0.5999305963516235,Pricing,85.5,Performing Well,Forecasts are reliable.
821,8.894305600515613,0.0933333333333333,7,0.2006643533706665,Staff,63.9,Monitor,"Forecasts are reliable, but 7 anomalous sales days in the last quarter; negative feedback about staff suggests an issue worth investigating."
822,10.16954370018126,0.0,0,0.9122453133265176,Stock Availability,88.1,Performing Well,"Forecasts are moderately reliable, but reviews are positive, largely about stock availability."
823,8.257229701723276,0.0266666666666666,2,0.994954377412796,Stock Availability,88.4,Performing Well,"Forecasts are reliable, but 2 anomalous sales day(s) recently; reviews are positive, largely about stock availability."
824,9.630151792651514,0.0133333333333333,1,0.9930875301361084,Staff,88.6,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about staff."
825,8.792628042672781,0.0,0,0.3334542115529378,Cleanliness,77.9,Performing Well,"Forecasts are reliable, but negative feedback about cleanliness suggests an issue worth investigating."
826,8.006114601986555,0.0135135135135135,1,0.9857965707778932,Pricing,90.1,Performing Well,"Forecasts are reliable, but 1 anomalous sales day(s) recently; reviews are positive, largely about pricing."
